review_id,order_id,rating,review_date
2243,19395,3,2023-01-27
2244,24152,4,2023-11-19
2245,12411,5,2023-10-02
2246,15690,5,2023-06-16
2247,8739,3,2024-06-01
2248,3481,5,2024-04-28
2249,12132,4,2023-06-18
2250,23598,4,2023-04-07
2251,12338,5,2024-03-06
2252,21866,4,2024-06-02
2253,1399,2,2024-02-14
2254,16648,3,2023-09-22
2255,10206,4,2024-01-24
2256,4864,3,2024-07-07
2257,7269,5,2023-10-20
2258,331,5,2024-04-08
2259,9383,5,2023-03-24
2260,5722,4,2023-09-16
2261,24820,5,2023-10-26
2262,19597,4,2024-05-29
2263,7192,4,2024-02-11
2264,22883,5,2024-03-07
2265,11580,4,2024-02-26
2266,23210,3,2023-06-15
2267,23806,5,2023-06-21
2268,4400,5,2023-03-07
2269,6460,5,2023-03-08
2270,20982,4,2023-08-31
2271,8477,5,2023-10-27
2272,12118,5,2023-05-11
2273,2652,4,2023-07-03
2274,22245,5,2023-07-07
2275,9769,4,2023-01-14
2276,4102,5,2023-03-11
2277,17398,2,2024-05-14
2278,19471,1,2024-06-14
2279,10864,3,2024-02-05
2280,19820,4,2023-05-21
2281,24476,3,2023-04-25
2282,15419,5,2023-03-03
2283,12422,3,2024-05-02
2284,5714,4,2024-06-12
2285,21518,3,2023-12-26
2286,19755,5,2024-06-16
2287,12617,3,2023-06-16
2288,13373,5,2024-01-10
2289,9636,4,2023-04-17
2290,19784,4,2023-01-25
2291,6949,2,2024-06-14
2292,18547,2,2023-10-17
2293,11182,4,2024-05-05
2294,3160,4,2024-01-04
2295,21258,4,2023-11-20
2296,19296,4,2023-10-18
2297,3104,3,2024-01-14
2298,6423,3,2023-09-17
2299,17717,3,2023-12-04
2300,10599,4,2023-03-28
2301,9379,4,2024-03-31
2302,22902,2,2024-01-22
2303,5347,4,2023-08-02
2304,23231,5,2023-10-03
2305,2514,4,2023-06-24
2306,24156,5,2024-02-08
2307,18433,3,2024-04-19
2308,2794,2,2023-10-09
2309,21035,5,2024-03-14
2310,15166,5,2024-07-09
2311,13083,4,2023-07-07
2312,1729,4,2024-02-08
2313,19992,5,2024-03-26
2314,12003,5,2023-06-16
2315,16980,4,2023-12-22
2316,17748,5,2024-02-11
2317,13688,4,2023-12-26
2318,23891,5,2023-11-22
2319,4214,4,2023-08-28
2320,6209,4,2024-01-04
2321,993,5,2023-11-01
2322,19877,4,2023-07-17
2323,8547,5,2023-01-28
2324,20657,3,2024-05-15
2325,6023,4,2023-07-17
2326,13203,1,2023-11-05
2327,24386,5,2024-05-09
2328,9010,4,2023-11-05
2329,126,5,2023-02-15
2330,15747,4,2023-05-08
2331,19561,5,2024-03-26
2332,10354,5,2023-03-31
2333,18817,4,2024-02-29
2334,24209,1,2024-03-17
2335,15496,5,2023-05-29
2336,11859,5,2023-11-15
2337,11558,2,2023-07-06
2338,22539,4,2023-11-17
2339,7419,3,2023-11-19
2340,14773,5,2024-04-02
2341,8738,5,2023-08-02
2342,22671,3,2023-03-10
2343,13841,1,2023-04-18
2344,3560,5,2024-04-21
2345,20594,4,2023-04-08
2346,10918,2,2024-01-09
2347,24473,3,2023-01-25
2348,18272,3,2024-01-08
2349,12414,5,2023-04-16
2350,18427,1,2023-11-05
2351,19613,3,2023-06-26
2352,3545,4,2024-06-21
2353,24161,5,2023-12-04
2354,2557,2,2024-07-07
2355,9764,4,2023-11-03
2356,1655,2,2023-07-04
2357,14330,4,2024-01-09
2358,24944,3,2023-11-04
2359,8526,5,2023-04-03
2360,12225,4,2023-07-18
2361,7338,5,2024-02-28
2362,5700,4,2024-01-29
2363,24867,3,2024-06-02
2364,22677,4,2023-05-25
2365,18494,4,2023-09-01
2366,4629,3,2024-04-05
2367,11608,4,2023-04-16
2368,14082,4,2024-04-29
2369,23320,5,2023-12-13
2370,22874,4,2023-02-23
2371,20303,2,2024-01-16
2372,3064,3,2024-01-18
2373,4679,3,2024-03-19
2374,8207,4,2023-03-15
2375,15594,5,2023-02-27
2376,8857,4,2023-07-12
2377,5544,5,2023-02-06
2378,20950,5,2024-05-15
2379,12295,5,2023-06-11
2380,23101,4,2023-02-02
2381,15424,2,2023-08-25
2382,13550,4,2024-03-20
2383,8316,4,2023-07-11
2384,2624,4,2023-06-14
2385,1230,5,2023-10-06
2386,17957,3,2023-07-24
2387,2684,3,2024-01-06
2388,20437,1,2023-03-11
2389,20664,5,2024-06-16
2390,21270,4,2023-10-31
2391,24559,4,2023-03-17
2392,17462,5,2024-02-21
2393,23020,5,2023-01-17
2394,4434,3,2024-01-16
2395,17863,5,2023-08-18
2396,20212,5,2023-09-03
2397,7965,3,2023-02-13
2398,12919,1,2023-11-25
2399,22128,4,2024-05-03
2400,20219,4,2023-05-17
2401,21715,3,2024-03-01
2402,8804,2,2024-03-08
2403,21644,4,2023-07-27
2404,16013,4,2024-01-16
2405,14822,5,2023-02-15
2406,2530,5,2023-03-10
2407,4927,3,2023-11-01
2408,10808,3,2023-08-22
2409,17467,4,2023-03-10
2410,1032,4,2024-05-24
2411,23536,1,2023-04-08
2412,1103,2,2024-02-21
2413,20737,1,2024-01-12
2414,10463,4,2023-04-12
2415,15998,4,2023-07-25
2416,22681,5,2023-03-27
2417,1202,4,2023-12-03
2418,3861,4,2023-02-28
2419,10178,3,2024-06-09
2420,23338,3,2023-05-24
2421,8060,2,2024-04-02
2422,16246,5,2024-01-09
2423,16967,5,2024-05-25
2424,21920,4,2024-06-16
2425,9226,5,2023-09-26
2426,8431,2,2024-01-18
2427,10474,3,2024-07-06
2428,17280,3,2024-01-22
2429,8873,4,2023-07-10
2430,17882,5,2023-02-18
2431,23303,4,2024-01-18
2432,5427,4,2024-03-23
2433,23044,5,2023-05-28
2434,14613,5,2024-05-23
2435,7709,4,2023-06-25
2436,5732,1,2024-01-15
2437,7391,5,2023-06-03
2438,19342,4,2023-12-22
2439,2470,3,2023-12-31
2440,18760,5,2023-09-03
2441,18669,4,2024-05-01
2442,9399,4,2024-04-12
2443,7159,4,2023-03-15
2444,2042,4,2024-04-05
2445,13242,5,2024-02-06
2446,2183,5,2024-05-11
2447,1231,3,2023-11-20
2448,22344,5,2023-08-21
2449,1718,1,2023-01-13
2450,16805,5,2023-01-25
2451,23681,2,2023-01-23
2452,22599,3,2023-08-06
2453,20308,4,2023-04-06
2454,19241,4,2023-04-22
2455,9421,4,2023-10-02
2456,1704,1,2023-05-09
2457,14662,5,2024-04-09
2458,17042,2,2024-01-06
2459,19832,4,2023-05-01
2460,6306,5,2023-12-15
2461,10314,5,2023-10-06
2462,9672,5,2023-04-21
2463,22964,4,2023-12-24
2464,2501,5,2024-05-09
2465,8999,4,2024-06-28
2466,16298,3,2024-01-09
2467,11975,4,2023-07-04
2468,20988,5,2023-10-27
2469,23600,5,2023-01-10
2470,22704,4,2023-01-31
2471,18603,4,2023-07-17
2472,5723,4,2023-04-08
2473,3447,5,2024-04-28
2474,5777,2,2023-05-19
2475,3456,4,2023-01-19
2476,15574,5,2024-06-23
2477,9405,1,2023-07-10
2478,2597,3,2024-05-26
2479,15830,5,2023-05-09
2480,10298,5,2023-07-29
2481,18633,4,2023-08-25
2482,11007,4,2023-07-26
2483,3150,4,2024-01-03
2484,21134,4,2024-05-06
2485,2007,4,2023-01-28
2486,14680,4,2023-02-14
2487,5953,5,2024-02-05
2488,17174,3,2024-06-10
2489,13460,3,2023-10-08
2490,1657,5,2023-04-11
2491,22552,5,2024-01-08
2492,15000,5,2024-04-26
2493,2167,4,2024-05-30
2494,7346,4,2023-05-17
2495,14917,3,2024-03-21
2496,14839,5,2024-06-14
2497,9418,5,2023-02-03
2498,6272,3,2023-07-29
2499,5405,3,2023-01-14
2500,17848,2,2023-05-31
2501,6145,3,2024-05-01
2502,4370,5,2023-06-19
2503,5297,4,2023-05-05
2504,24141,5,2023-11-21
2505,11333,5,2023-10-07
2506,7935,1,2024-02-02
2507,2734,4,2024-05-16
2508,6164,5,2023-01-26
2509,19421,2,2023-09-16
2510,12930,5,2024-03-01
2511,854,4,2023-08-02
2512,3508,3,2024-05-16
2513,20663,5,2023-05-30
2514,23631,4,2024-02-25
2515,2728,3,2023-12-24
2516,16469,3,2023-09-18
2517,16186,3,2023-03-26
2518,22646,5,2023-07-17
2519,12632,5,2024-01-07
2520,1442,5,2024-04-15
2521,4697,2,2023-03-19
2522,8172,4,2023-07-03
2523,2686,4,2024-05-04
2524,14225,5,2023-11-02
2525,15501,5,2023-12-08
2526,16491,5,2023-12-25
2527,13863,5,2023-09-14
2528,19698,4,2023-05-21
2529,4639,5,2024-02-09
2530,1923,3,2023-03-06
2531,20701,2,2023-01-22
2532,23540,4,2023-09-05
2533,1739,1,2023-05-26
2534,17225,4,2024-04-19
2535,3649,5,2024-03-03
2536,20068,4,2023-01-21
2537,22553,3,2024-05-15
2538,21425,5,2024-05-26
2539,11925,4,2023-06-10
2540,4336,3,2023-04-07
2541,10498,4,2023-08-30
2542,1799,2,2024-04-20
2543,10169,5,2023-09-05
2544,7563,5,2024-07-09
2545,12176,3,2023-04-24
2546,13729,4,2023-08-28
2547,5844,2,2023-12-22
2548,21541,2,2023-06-12
2549,21187,3,2023-09-05
2550,13853,5,2023-03-23
2551,13685,5,2024-05-07
2552,2857,5,2023-05-29
2553,11354,5,2023-08-21
2554,15112,5,2023-02-06
2555,23488,5,2024-03-25
2556,21609,4,2024-02-06
2557,20909,3,2024-01-17
2558,5711,5,2024-02-14
2559,19685,4,2023-09-07
2560,24567,4,2023-02-09
2561,13716,4,2023-08-28
2562,10336,3,2023-05-18
2563,6246,4,2024-02-19
2564,11900,4,2024-06-14
2565,23506,5,2023-04-05
2566,1483,3,2024-05-15
2567,524,4,2023-10-26
2568,15077,4,2023-03-10
2569,3463,5,2024-02-26
2570,19018,4,2024-02-01
2571,2830,2,2024-03-29
2572,13298,4,2024-03-08
2573,3648,4,2024-05-14
2574,11363,2,2024-07-10
2575,22008,5,2023-12-12
2576,16630,5,2023-12-05
2577,17123,2,2023-04-14
2578,23882,4,2023-08-11
2579,18876,5,2023-08-03
2580,238,5,2024-02-29
2581,21197,5,2024-04-20
2582,1282,5,2023-01-08
2583,6260,5,2023-04-01
2584,10704,5,2023-02-07
2585,20084,4,2024-07-05
2586,5114,4,2024-02-08
2587,8382,4,2024-06-05
2588,14097,5,2024-07-04
2589,15981,3,2024-04-26
2590,11056,4,2024-05-05
2591,22773,1,2024-01-03
2592,10541,5,2023-10-28
2593,3116,5,2024-05-01
2594,8592,2,2023-11-01
2595,13476,3,2023-01-26
2596,21123,3,2024-01-12
2597,22136,5,2023-10-13
2598,11804,4,2023-09-23
2599,2715,1,2024-02-11
2600,8173,4,2024-04-20
2601,16303,2,2024-06-29
2602,12658,5,2024-05-26
2603,12934,4,2023-11-06
2604,17538,5,2023-03-30
2605,20831,3,2024-01-10
2606,18565,5,2024-02-22
2607,23201,4,2024-03-29
2608,14803,2,2023-11-15
2609,2387,4,2024-03-09
2610,10601,5,2023-01-13
2611,3645,4,2023-12-23
2612,21642,5,2024-03-18
2613,22631,3,2024-02-11
2614,15764,5,2024-03-28
2615,24866,3,2024-02-04
2616,19654,5,2023-05-14
2617,20952,5,2023-06-23
2618,11829,3,2023-11-15
2619,2190,4,2023-02-05
2620,12331,4,2024-03-31
2621,22505,4,2023-07-03
2622,15819,4,2024-05-03
2623,17783,5,2023-09-10
2624,18832,5,2024-03-30
2625,7798,4,2023-06-14
2626,4353,4,2023-09-08
2627,1501,3,2023-10-03
2628,5731,4,2023-02-18
2629,1780,4,2024-03-04
2630,10565,5,2023-07-23
2631,19248,5,2024-07-02
2632,23663,4,2024-05-23
2633,1773,5,2023-03-12
2634,18142,4,2023-05-01
2635,16045,3,2024-02-28
2636,14168,4,2023-07-19
2637,10406,5,2023-05-25
2638,10052,5,2024-05-27
2639,22452,4,2023-07-07
2640,18010,5,2024-03-02
2641,13456,4,2023-11-22
2642,24197,5,2023-02-20
2643,19016,5,2024-04-17
2644,21923,4,2023-05-23
2645,9629,5,2024-06-05
2646,10605,4,2024-05-11
2647,19642,3,2023-04-07
2648,8025,4,2024-06-08
2649,12115,5,2024-07-02
2650,19102,3,2023-01-25
2651,12427,4,2023-04-30
2652,14010,5,2023-07-24
2653,2013,4,2023-03-09
2654,23772,5,2023-12-21
2655,19772,5,2023-11-03
2656,24947,3,2024-03-11
2657,13448,5,2023-07-21
2658,6508,2,2024-02-12
2659,11073,3,2024-01-01
2660,20245,5,2023-12-11
2661,1690,4,2023-09-29
2662,14195,5,2024-06-25
2663,10434,4,2023-01-28
2664,4961,4,2024-06-15
2665,18069,1,2023-06-29
2666,20642,4,2024-01-15
2667,24624,4,2024-03-09
2668,13897,3,2024-06-08
2669,2886,5,2024-01-02
2670,10598,5,2024-07-12
2671,13836,4,2024-02-28
2672,9348,2,2023-02-14
2673,12359,4,2024-06-28
2674,17540,5,2023-05-14
2675,21586,5,2023-07-31
2676,2027,5,2023-06-08
2677,2687,4,2023-01-12
2678,18673,2,2024-03-23
2679,9478,5,2023-09-25
2680,12186,5,2023-12-04
2681,19823,5,2023-05-02
2682,7364,4,2023-03-31
2683,9146,3,2024-06-01
2684,23326,4,2023-02-20
2685,19046,4,2023-06-01
2686,7,4,2023-11-05
2687,11448,5,2023-08-14
2688,13119,1,2023-06-08
2689,11860,2,2023-12-14
2690,8664,5,2023-12-25
2691,922,3,2023-05-30
2692,1181,5,2024-03-18
2693,17181,5,2024-01-28
2694,16837,5,2023-06-30
2695,21632,4,2024-01-27
2696,21552,5,2023-04-30
2697,7950,4,2023-09-03
2698,10019,5,2023-11-29
2699,10985,2,2023-12-18
2700,23840,5,2024-03-26
2701,22979,3,2023-03-16
2702,24474,5,2023-12-31
2703,1107,5,2023-07-03
2704,7728,5,2024-05-02
2705,14411,4,2024-02-20
2706,8557,4,2023-11-30
2707,20103,2,2024-06-19
2708,19107,4,2024-03-19
2709,17543,4,2023-05-04
2710,5789,4,2023-04-02
2711,13140,4,2023-04-09
2712,15601,3,2023-02-12
2713,15984,1,2023-07-23
2714,17753,4,2023-10-14
2715,2730,4,2023-08-30
2716,19232,3,2024-05-30
2717,14359,4,2023-09-08
2718,1334,4,2023-01-21
2719,4516,5,2023-05-27
2720,19827,4,2023-09-10
2721,17339,3,2023-10-24
2722,23002,2,2023-05-03
2723,23634,3,2023-03-21
2724,13880,5,2024-04-30
2725,2182,5,2023-04-30
2726,24284,5,2023-10-19
2727,17766,3,2023-04-07
2728,4123,5,2024-05-30
2729,8697,4,2023-04-01
2730,15302,5,2024-05-07
2731,22243,4,2023-05-26
2732,15204,5,2024-02-27
2733,14814,4,2023-12-03
2734,8875,2,2024-06-04
2735,10231,5,2024-03-04
2736,13193,4,2023-02-26
2737,5668,5,2023-10-02
2738,14636,4,2023-05-01
2739,11752,5,2024-01-22
2740,4074,4,2024-03-01
2741,2102,5,2023-08-07
2742,9507,3,2023-06-30
2743,9530,4,2024-04-02
2744,8117,4,2023-05-26
2745,16378,4,2023-06-06
2746,15209,4,2023-12-13
2747,21138,3,2024-05-22
2748,19138,5,2023-07-30
2749,12593,4,2024-02-05
2750,11103,3,2023-09-06
2751,20426,4,2023-07-29
2752,8822,4,2023-05-04
2753,6506,1,2023-05-14
2754,5848,4,2023-05-12
2755,9386,4,2023-11-15
2756,4981,4,2024-04-24
2757,19320,4,2023-06-19
2758,19051,4,2024-05-19
2759,7036,5,2024-05-01
2760,330,5,2024-03-30
2761,14241,5,2024-01-09
2762,4452,3,2023-03-12
2763,5301,4,2023-12-26
2764,10822,4,2023-01-28
2765,8302,5,2023-02-08
2766,17028,5,2024-04-04
2767,4575,4,2024-04-15
2768,16044,1,2024-05-19
2769,9667,4,2023-01-08
2770,5972,3,2023-02-15
2771,24655,5,2023-09-03
2772,21912,4,2023-03-23
2773,6073,1,2023-10-30
2774,9989,5,2023-09-02
2775,18148,4,2024-06-13
2776,18745,5,2023-07-02
2777,11652,5,2023-10-05
2778,19427,4,2023-03-14
2779,15405,5,2023-05-19
2780,13999,5,2023-05-21
2781,23067,3,2024-07-08
2782,21434,2,2024-04-15
2783,12689,3,2024-01-05
2784,5057,2,2024-07-07
2785,13309,5,2024-04-23
2786,4935,5,2023-06-12
2787,21546,5,2023-08-17
2788,17622,4,2023-06-26
2789,12360,4,2024-04-23
2790,24147,4,2023-05-02
2791,13964,4,2023-11-04
2792,17875,5,2024-05-02
2793,5200,5,2023-09-03
2794,24226,5,2023-05-26
2795,24042,4,2023-10-25
2796,4122,5,2023-08-24
2797,7521,4,2024-03-30
2798,3324,4,2023-11-06
2799,15040,5,2023-06-15
2800,14628,3,2023-12-29
2801,17081,5,2024-04-30
2802,10555,5,2024-05-14
2803,15944,4,2023-08-31
2804,18168,5,2023-12-23
2805,10483,5,2023-07-07
2806,18578,4,2023-12-26
2807,14114,2,2023-11-21
2808,192,5,2023-11-22
2809,9150,4,2023-06-07
2810,21000,5,2024-06-09
2811,9331,5,2024-01-24
2812,15867,4,2023-11-04
2813,15024,3,2024-06-04
2814,11256,4,2023-04-15
2815,6053,5,2023-08-14
2816,15953,5,2024-06-07
2817,10690,2,2024-07-12
2818,402,5,2024-03-02
2819,54,5,2023-12-22
2820,5037,4,2024-01-26
2821,7300,3,2023-01-21
2822,7778,3,2023-10-28
2823,6793,1,2023-05-04
2824,15489,4,2024-04-26
2825,10287,5,2023-06-26
2826,6777,5,2024-01-06
2827,16484,5,2024-06-03
2828,15896,3,2024-01-24
2829,17045,4,2023-06-21
2830,20892,4,2023-11-11
2831,14229,5,2024-04-20
2832,17991,5,2023-01-23
2833,20336,4,2023-10-30
2834,23984,3,2023-08-05
2835,7942,4,2023-04-08
2836,22538,5,2023-03-28
2837,24393,5,2023-04-23
2838,8319,5,2024-03-19
2839,13477,3,2023-02-03
2840,8334,4,2024-03-08
2841,15219,1,2024-01-19
2842,15021,2,2024-07-07
2843,16448,1,2024-07-05
2844,3050,5,2024-04-06
2845,15821,4,2023-05-09
2846,12129,4,2024-02-24
2847,23195,5,2024-04-29
2848,16597,5,2023-07-18
2849,10730,4,2023-03-29
2850,6697,4,2024-04-10
2851,1215,4,2024-03-09
2852,915,4,2023-03-14
2853,21599,3,2024-06-22
2854,18485,5,2024-03-15
2855,15177,4,2023-10-09
2856,10602,3,2023-02-26
2857,17458,3,2023-09-30
2858,6316,4,2023-07-07
2859,6327,4,2023-03-11
2860,20408,2,2024-06-03
2861,3970,4,2023-09-07
2862,6923,4,2023-07-05
2863,17679,4,2024-04-19
2864,4032,5,2023-03-31
2865,6122,4,2024-02-08
2866,19767,4,2024-06-15
2867,18159,3,2023-03-23
2868,20872,5,2024-05-24
2869,14100,4,2024-05-16
2870,17892,4,2023-07-11
2871,1102,5,2023-08-03
2872,20920,5,2023-07-10
2873,1315,5,2023-07-16
2874,1996,5,2023-07-23
2875,4127,5,2023-07-01
2876,473,4,2023-07-13
2877,1358,3,2023-12-21
2878,688,3,2024-05-22
2879,2775,4,2023-12-28
2880,3850,4,2023-10-11
2881,739,4,2023-11-25
2882,23873,4,2023-09-06
2883,3953,5,2023-08-16
2884,21504,4,2023-09-24
2885,16393,5,2023-02-26
2886,9625,5,2023-09-24
2887,15669,3,2024-05-07
2888,5314,5,2023-03-05
2889,12731,3,2023-11-17
2890,8724,1,2023-02-03
2891,21717,3,2023-07-21
2892,1511,2,2023-03-01
2893,12809,4,2024-02-12
2894,4736,3,2024-07-11
2895,2251,5,2023-08-04
2896,6117,4,2023-03-28
2897,10606,5,2024-01-28
2898,18865,5,2024-05-17
2899,5149,1,2023-06-30
2900,1978,4,2024-06-03
2901,15877,4,2024-01-01
2902,18751,4,2024-06-14
2903,19337,4,2024-06-19
2904,17745,5,2024-06-17
2905,6800,3,2024-01-21
2906,14847,5,2023-02-12
2907,14125,3,2023-02-01
2908,14050,5,2024-01-26
2909,8673,5,2024-01-24
2910,22009,2,2023-09-07
2911,18429,5,2023-05-18
2912,3238,2,2023-10-20
2913,560,3,2024-03-12
2914,19407,4,2024-04-09
2915,18200,5,2023-10-21
2916,3684,5,2023-10-30
2917,5392,1,2023-08-29
2918,12725,4,2024-06-13
2919,21628,5,2023-10-02
2920,6931,4,2024-06-24
2921,10733,4,2023-12-17
2922,16811,2,2023-07-29
2923,24085,4,2023-03-09
2924,6093,4,2023-06-30
2925,16530,5,2023-06-10
2926,23358,4,2023-10-08
2927,11229,2,2023-11-15
2928,12276,3,2023-03-30
2929,14011,3,2023-09-16
2930,14899,2,2024-05-21
2931,6501,4,2023-01-17
2932,13217,5,2024-05-27
2933,14018,5,2024-06-03
2934,18976,5,2023-03-23
2935,9509,5,2023-07-09
2936,1368,4,2023-10-27
2937,22225,4,2023-08-16
2938,19118,4,2023-03-10
2939,4789,5,2024-03-23
2940,14734,5,2024-02-28
2941,20603,5,2023-12-02
2942,8394,4,2023-01-11
2943,2333,3,2023-01-31
2944,4266,4,2023-12-20
2945,15015,2,2023-05-09
2946,22589,4,2023-08-26
2947,11116,5,2023-09-18
2948,23826,5,2023-07-06
2949,24321,3,2024-06-10
2950,20936,5,2024-02-16
2951,10909,3,2024-06-04
2952,5189,5,2024-01-10
2953,3051,4,2023-04-21
2954,10400,3,2023-01-14
2955,7905,4,2024-04-27
2956,22387,3,2024-01-17
2957,1998,4,2024-01-20
2958,5419,3,2023-10-10
2959,12880,4,2024-03-07
2960,14294,3,2024-02-26
2961,17818,4,2023-09-29
2962,5458,5,2023-06-05
2963,13912,3,2024-03-30
2964,6263,5,2023-02-18
2965,8974,5,2023-09-29
2966,24103,5,2024-01-15
2967,17716,5,2023-12-20
2968,6712,4,2023-03-23
2969,23951,4,2024-04-22
2970,18558,5,2024-01-22
2971,3369,5,2023-05-06
2972,7160,5,2024-03-30
2973,3547,5,2023-10-14
2974,13802,5,2023-12-17
2975,14727,4,2024-01-29
2976,15238,4,2024-03-03
2977,19577,4,2023-05-29
2978,12479,3,2023-11-08
2979,23401,1,2024-06-07
2980,20573,5,2023-12-20
2981,15144,5,2023-08-09
2982,4580,5,2023-06-14
2983,20669,4,2023-11-01
2984,14643,5,2023-03-17
2985,19771,5,2023-07-29
2986,9607,4,2023-07-23
2987,20801,4,2023-04-01
2988,23815,5,2024-01-22
2989,10141,5,2023-01-25
2990,18719,4,2024-05-03
2991,22271,4,2023-11-29
2992,10132,4,2023-08-17
2993,19699,5,2024-01-12
2994,14544,4,2023-12-08
2995,2671,4,2024-06-01
2996,22941,4,2023-08-31
2997,15660,5,2023-06-06
2998,22220,4,2024-03-26
2999,18910,1,2023-10-09
3000,23083,4,2023-11-21
3001,14143,4,2023-09-03
3002,4974,3,2023-03-18
3003,11805,4,2024-06-13
3004,23170,5,2024-06-28
3005,8676,1,2023-12-13
3006,11245,5,2023-03-20
3007,3626,4,2023-03-23
3008,10592,4,2023-12-29
3009,23651,5,2024-01-29
3010,22761,5,2023-01-18
3011,19362,5,2023-04-06
3012,5555,5,2023-10-10
3013,21481,4,2023-04-25
3014,16113,4,2024-06-16
3015,6891,3,2023-10-06
3016,21363,4,2023-09-30
3017,19226,3,2023-06-27
3018,24562,5,2024-04-21
3019,16082,3,2023-11-12
3020,4706,5,2023-06-12
3021,14320,4,2024-02-17
3022,20916,5,2024-01-01
3023,22729,5,2023-01-12
3024,2279,3,2023-11-26
3025,21049,5,2023-12-15
3026,12634,2,2024-05-16
3027,9635,4,2024-03-14
3028,14692,5,2024-01-05
3029,3884,2,2023-07-17
3030,6565,2,2024-02-11
3031,22504,1,2023-08-13
3032,10996,5,2023-09-26
3033,11905,4,2023-08-31
3034,1990,5,2024-03-11
3035,1346,4,2024-05-19
3036,6608,3,2023-07-30
3037,17926,4,2023-04-30
3038,3128,5,2023-03-22
3039,15769,4,2023-10-03
3040,12300,4,2024-07-08
3041,8241,4,2023-09-18
3042,7903,4,2023-11-20
3043,1543,1,2023-04-24
3044,24883,5,2023-11-11
3045,7454,4,2023-02-06
3046,11394,5,2023-02-17
3047,15068,5,2023-05-08
3048,2881,4,2024-03-08
3049,19198,4,2023-04-17
3050,4827,4,2023-09-10
3051,23387,5,2023-12-22
3052,14906,4,2024-02-07
3053,2621,3,2023-09-28
3054,18411,4,2023-12-20
3055,5412,1,2023-08-10
3056,23867,5,2023-04-17
3057,21223,4,2023-09-16
3058,4860,3,2023-01-31
3059,7717,4,2023-08-25
3060,6959,5,2023-10-08
3061,11912,5,2024-03-29
3062,16218,4,2023-01-21
3063,1722,4,2023-02-03
3064,19623,4,2023-03-30
3065,22647,3,2024-05-25
3066,16699,4,2023-03-05
3067,2282,5,2023-06-23
3068,21492,5,2023-04-01
3069,538,1,2023-09-15
3070,24034,4,2023-12-26
3071,2170,4,2023-01-19
3072,18329,4,2023-06-30
3073,11748,5,2023-01-29
3074,7531,3,2023-10-20
3075,11172,5,2024-06-24
3076,17416,5,2023-05-31
3077,21094,4,2023-07-07
3078,7059,4,2023-06-11
3079,21349,5,2024-02-11
3080,22684,1,2023-09-04
3081,13747,4,2023-11-25
3082,2193,3,2023-08-12
3083,13616,5,2023-08-24
3084,22059,4,2024-05-25
3085,17218,5,2023-04-25
3086,2136,3,2024-07-06
3087,6049,3,2023-01-12
3088,4544,5,2023-05-19
3089,3243,2,2023-04-03
3090,13585,4,2023-04-06
3091,3521,3,2024-01-14
3092,5880,5,2024-01-31
3093,18181,5,2024-04-08
3094,3892,4,2024-03-07
3095,8679,3,2023-08-09
3096,22923,2,2023-06-17
3097,1308,2,2024-02-08
3098,9907,4,2024-05-22
3099,20499,2,2023-01-14
3100,934,4,2023-10-18
3101,9284,4,2023-10-23
3102,19299,5,2023-07-17
3103,2576,3,2023-04-14
3104,7639,3,2023-08-09
3105,3753,4,2023-03-19
3106,455,5,2024-06-03
3107,18591,5,2024-03-29
3108,21683,4,2023-01-22
3109,1481,5,2023-10-22
3110,20842,3,2024-03-19
3111,19162,5,2023-06-15
3112,21389,1,2023-10-04
3113,19564,4,2023-11-28
3114,15717,4,2023-03-07
3115,24140,5,2023-05-05
3116,18777,5,2024-07-13
3117,8118,5,2023-10-15
3118,17114,5,2023-03-16
3119,24414,5,2024-01-26
3120,24382,2,2023-04-04
3121,14947,5,2023-03-06
3122,14427,4,2023-07-03
3123,9388,4,2023-08-01
3124,19503,3,2023-11-09
3125,13247,3,2023-12-02
3126,20205,4,2023-03-08
3127,16285,5,2023-11-13
3128,24306,5,2024-06-29
3129,6956,4,2023-08-24
3130,10982,4,2023-03-04
3131,5272,3,2023-05-17
3132,17046,4,2024-06-07
3133,14866,5,2023-02-23
3134,9082,1,2023-03-31
3135,22544,4,2023-03-20
3136,11827,4,2023-12-01
3137,7656,1,2023-02-25
3138,8543,5,2024-05-31
3139,11281,2,2024-06-05
3140,162,5,2023-04-12
3141,3691,5,2023-02-05
3142,2476,3,2023-12-18
3143,20067,5,2023-09-28
3144,11036,3,2023-06-21
3145,4909,3,2023-10-09
3146,5619,4,2023-03-13
3147,16902,5,2024-06-05
3148,7228,4,2023-11-07
3149,11257,2,2023-11-08
3150,7990,2,2023-12-13
3151,10395,4,2024-04-15
3152,22024,3,2023-08-17
3153,332,4,2023-03-30
3154,7511,5,2023-04-21
3155,6061,5,2023-12-15
3156,266,4,2024-05-23
3157,14399,4,2024-06-15
3158,183,4,2023-11-15
3159,7697,3,2024-07-02
3160,17204,4,2023-07-03
3161,7696,5,2023-02-26
3162,8725,4,2023-06-23
3163,18707,5,2023-09-19
3164,19521,5,2024-03-05
3165,9748,5,2023-05-31
3166,5744,5,2024-03-24
3167,10061,4,2023-07-16
3168,17867,2,2023-12-23
3169,414,5,2023-03-25
3170,14119,4,2024-02-08
3171,12103,4,2023-11-24
3172,6771,5,2023-10-29
3173,5503,4,2023-09-30
3174,562,5,2024-05-31
3175,2714,4,2023-12-23
3176,1693,5,2024-01-21
